idx,id,title,url,date
1,rXst12-0200,【酷站】无需下载，重温怀旧经典DOS游戏，玩到停不下来！,https://www.youtube.com/watch?v=rXst12-0200,2022-11-14
2,66xTXBhlnWM,【酷站】免费好用的阿里云盘搜索引擎，无需注册，不用付费，拒绝套路! Free aliyun cloud disk search engine,https://www.youtube.com/watch?v=66xTXBhlnWM,2022-11-24
3,t4yDJ2KSLFM,【ChatGPT】ChatGPT怎么用 | ChatGPT使用教程  | 产品经理教你如何使用ChatGPT |  ChatGPT实战教程 | ChatGPT 7种提升工作效率的用法 | OpenAI,https://www.youtube.com/watch?v=t4yDJ2KSLFM,2022-12-31
4,fuze2Bro_WY,【酷站】个人专属卡通头像（avatar）生成器！简单好用，透明背景，近百个选项，还可以导出PNG、SVG！,https://www.youtube.com/watch?v=fuze2Bro_WY,2023-01-01
5,AZCe6u0FvJM,"The only consortium family in China,  three generations are the richest men in China",https://www.youtube.com/watch?v=AZCe6u0FvJM,2023-01-26
6,SQEA4oRXR_w,【人工智能】ChatGPT最强竞争对手Claude横空出世，六大能力PK实测早知道,https://www.youtube.com/watch?v=SQEA4oRXR_w,unknown
7,jnpFqIwsLjw,"Three websites you can play GBA/FC/arcade/DOS games online for free, classic games are fun to play",https://www.youtube.com/watch?v=jnpFqIwsLjw,2023-02-05
8,zCiLGi6roQY,"Liu Wenzheng, the first superstar in the history of Chinese pop music",https://www.youtube.com/watch?v=zCiLGi6roQY,2023-02-16
9,gKitUAS8ebg,【传说】八仙过海，各显神通。八仙的传说是从何处起源，人物是如何确定，以及这八个人都是何来历呢？,https://www.youtube.com/watch?v=gKitUAS8ebg,2023-02-21
10,7oXah5aH_6A,How accurate are the prophecies of The Simpsons?How did the prophecy become popular on the Internet?,https://www.youtube.com/watch?v=7oXah5aH_6A,2023-02-25
11,LW50f31U-L8,"Zheng Linghua, a young girl who was suffered from depression just because she dyed her pink hair",https://www.youtube.com/watch?v=LW50f31U-L8,2023-02-26
12,yIaOBUYZ884,【chatGPT】Uncover the AI dream team behind ChatGPT. There are only 87 members in the team.,https://www.youtube.com/watch?v=yIaOBUYZ884,2023-02-28
13,iqK4Rz35SQg,【ChatGPT】The real creator of AI | 35-year-old CTO of OpenAI | Godmother of ChatGPT | Mira Murati,https://www.youtube.com/watch?v=iqK4Rz35SQg,2023-03-07
14,SB7V4JRQtnk,【人物】莫娣·刘易斯 | Maud Lewis，加拿大传奇民间女画家，幼年患疾，失去父母，被哥哥抛弃，却遇到脾气古怪的埃弗雷特并相伴一生，即便命运悲惨，依然用手中的画笔绘尽生活的美好和幸福。,https://www.youtube.com/watch?v=SB7V4JRQtnk,2023-03-08
15,u78TTkmojaE,Google launches the largest visual language model in history - PaLM-E | 562 billion parameters,https://www.youtube.com/watch?v=u78TTkmojaE,2023-03-09
16,o_2-dIowryg,Michelle Yeoh |2023 Oscar Best Actress Contender| From a martial arts actor to a global movie queen,https://www.youtube.com/watch?v=o_2-dIowryg,2023-03-12
17,UcvzsuJtTjM,GPT-4 is coming | Support multi-modality | OpenAI Evals | new Bing search engine adopts GPT-4,https://www.youtube.com/watch?v=UcvzsuJtTjM,2023-03-15
18,QF_8dvfMYws,The former Google director predicted  AIGC will end the programming industry within 3 years,https://www.youtube.com/watch?v=QF_8dvfMYws,2023-03-16
19,bch-ZhF_uxw,【人工智能】百度今天发布了对标ChatGPT的大语言模型“文心一言”，但是令人失望，来说一说其中的原因。,https://www.youtube.com/watch?v=bch-ZhF_uxw,2023-03-16
20,wRJZ9oNhxvs,"Microsoft and Google have released office AI products, Office 365 Copilot and Workspace AI",https://www.youtube.com/watch?v=wRJZ9oNhxvs,2023-03-17
21,6Ub1aAUx56k,【电影】对话国内资深影评人“法兰西胶片”| 沙赞2为何垃圾 | 中国观众是否需要好莱坞电影 | DC和漫威宇宙的未来 | 2023奥斯卡获奖影片 | 《瞬息全宇宙》《西线无战事》《报丧女妖》《塔尔》,https://www.youtube.com/watch?v=6Ub1aAUx56k,unknown
22,Uw3don_yKz4,Microsoft 365 Copilot  latest function preview,https://www.youtube.com/watch?v=Uw3don_yKz4,2023-03-18
23,nPbLL1-MQho,The latest regulations of the U.S. Copyright Office: AIGC works a are not protected by copyright law,https://www.youtube.com/watch?v=nPbLL1-MQho,2023-03-19
24,cHCQ-2JDrPg,"Kai-fu Lee announced that he will personally organize Project AI2.0, personally serve as the CEO.",https://www.youtube.com/watch?v=cHCQ-2JDrPg,2023-03-20
25,K5itlOKMiYc,【ChatGPT】昨晚ChatGPT全球范围大崩溃 | 宕机超12小时 | OpenAI修复时间长达5个小时 | 连DALL-E也一起遭殃 | 打工人已经不能没有ChatGPT,https://www.youtube.com/watch?v=K5itlOKMiYc,2023-03-21
26,JhMe0fk7zlA,【人工智能】巨头开启AI对决，为了应战微软和OpenAI，谷歌开放了Bard公测，目前仅面向英美成年用户，初始版本只能对文本响应，因为之前Bard有过翻车经历，所以这次谷歌显得非常谨慎,https://www.youtube.com/watch?v=JhMe0fk7zlA,2023-03-22
27,IYsY2E5AN3k,Tencent 2022 Financial Report Quick Read,https://www.youtube.com/watch?v=IYsY2E5AN3k,2023-03-22
28,XSkyl7P03D8,【人工智能】GitHub 官方发布Copilot X | 新一代基于 AI 驱动的代码编辑器  | 集成了 GPT-4 聊天功能 | 动动嘴就能写代码,https://www.youtube.com/watch?v=XSkyl7P03D8,2023-03-23
29,8RCzEeaPVh4,ChatGPT release integration with third-party plug-ins,https://www.youtube.com/watch?v=8RCzEeaPVh4,2023-03-24
30,Nrdj9Vfo_rQ,How did Shou Zi Chew become the CEO of TikTok from a military officer?,https://www.youtube.com/watch?v=Nrdj9Vfo_rQ,2023-03-25
31,72_XPwPhv4I,【人工智能】日本第一部正式出版的AI作画漫画单行本《赛博朋克桃太郎》，基于Midjourney V3 AI作画，人人都能当漫画家的时代来临,https://www.youtube.com/watch?v=72_XPwPhv4I,2023-03-26
32,9XzEuEZlji0,【编程工具】首个接入 GPT-4的开源代码编辑器Cursor，比GitHub Copilot还好用的IDE，实例演示如何用对话实现一个爬虫程序,https://www.youtube.com/watch?v=9XzEuEZlji0,2023-03-26
33,jBP5U-eQmZQ,【ChatGPT】《ChatGPT 提示的艺术：如何使用清晰有效的提示》| 三分钟精华内容解读 | 如何写出有效ChatGPT提示语 | 需要避免哪些错误方式 | 什么是角色扮演大法 | 大量示例参考,https://www.youtube.com/watch?v=jBP5U-eQmZQ,2023-03-27
34,NnxE9aM6eQ4,【ChatGPT】OpenAI针对之前的全球服务宕机事件，发布了事故分析报告，事故导致部分用户聊天记录和支付记录数据被泄露，原因是Redis开源库的一个bug导致。,https://www.youtube.com/watch?v=NnxE9aM6eQ4,2023-03-28
35,E-U_JKKQFUk,【商业】马云回国 | 张勇宣布阿里巴巴成立24年来最大组织调整 | 1+6+N 组织架构 | 子公司可独立融资和上市 | 附完整版张勇问答实录,https://www.youtube.com/watch?v=E-U_JKKQFUk,2023-03-29
36,4o_0QQw7zDY,【人工智能】用AI复活了去世的奶奶 | ChatGPT + Midjourney + Baidu PaddlePaddle TTS + D-ID | 人类永生？or 虚拟现实？,https://www.youtube.com/watch?v=4o_0QQw7zDY,2023-03-29
37,SStBYZ4TZsc,【人工智能】千名科技大佬发布公开信，联名呼吁立即暂停大模型AI训练，人工智能正处于失控前夕？埃隆马斯克为何对一手投资的OpenAI不满，他和萨姆奥特曼为何结下个人恩怨，究竟是理念不同还是嫉妒眼红？,https://www.youtube.com/watch?v=SStBYZ4TZsc,2023-03-30
